"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 08:46:31 GMT 2021","Fri Aug 13 08:46:51 GMT 2021","20165","test_conduit","test_TC05_create_new_blogpost","TestConduitApp","","","test_create_new_blogpost",""
"broken","Fri Aug 13 08:47:08 GMT 2021","Fri Aug 13 08:47:22 GMT 2021","14787","test_conduit","test_TC08_upload_post_from_file","TestConduitApp","","","test_create_new_blogposts_from_file",""
"passed","Fri Aug 13 08:46:52 GMT 2021","Fri Aug 13 08:46:59 GMT 2021","7368","test_conduit","test_TC06_listing","TestConduitApp","","","test_list_all_posts_of_testuser2",""
"passed","Fri Aug 13 08:46:25 GMT 2021","Fri Aug 13 08:46:29 GMT 2021","3805","test_conduit","test_TC04_signin","TestConduitApp","","","test_sign_in",""
"passed","Fri Aug 13 08:46:24 GMT 2021","Fri Aug 13 08:46:24 GMT 2021","269","test_conduit","test_TC03_signup_dynamic","TestConduitApp","","","test_attach_userdata",""
"passed","Fri Aug 13 08:47:23 GMT 2021","Fri Aug 13 08:47:29 GMT 2021","6386","test_conduit","test_TC11_save_article_text_to_file","TestConduitApp","","","test_save_article_text",""
"passed","Fri Aug 13 08:46:19 GMT 2021","Fri Aug 13 08:46:22 GMT 2021","3388","test_conduit","test_TC03_signup_dynamic","TestConduitApp","","","test_registration_dynamic_userdata",""
"passed","Fri Aug 13 08:47:31 GMT 2021","Fri Aug 13 08:47:33 GMT 2021","2329","test_conduit","test_TC12_logout","TestConduitApp","","","test_log_out",""
"passed","Fri Aug 13 08:46:30 GMT 2021","Fri Aug 13 08:46:31 GMT 2021","266","test_conduit","test_TC04_signin","TestConduitApp","","","test_attach_userdata",""
"passed","Fri Aug 13 08:47:01 GMT 2021","Fri Aug 13 08:47:07 GMT 2021","6354","test_conduit","test_TC07_pagination","TestConduitApp","","","test_pagination",""
"passed","Fri Aug 13 08:46:15 GMT 2021","Fri Aug 13 08:46:17 GMT 2021","2564","test_conduit","test_TC02_signup_wrong_pwd","TestConduitApp","","","test_registration_wrong_pw",""
"passed","Fri Aug 13 08:46:10 GMT 2021","Fri Aug 13 08:46:14 GMT 2021","4074","test_conduit","test_TC01_accept_cookies","TestConduitApp","","","test_accept_cookies",""
