"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 22 18:32:16 GMT 2021","Sun Aug 22 18:32:19 GMT 2021","2624","test_conduit","test_TC02_signup_wrong_pwd","TestConduitApp","","","test_registration_wrong_pw",""
"passed","Sun Aug 22 18:33:01 GMT 2021","Sun Aug 22 18:33:09 GMT 2021","7450","test_conduit","test_TC06_listing","TestConduitApp","","","test_list_all_posts_of_testuser2",""
"passed","Sun Aug 22 18:34:21 GMT 2021","Sun Aug 22 18:34:33 GMT 2021","11226","test_conduit","test_TC10_delete_comment","TestConduitApp","","","test_delete_comment",""
"passed","Sun Aug 22 18:32:27 GMT 2021","Sun Aug 22 18:32:27 GMT 2021","304","test_conduit","test_TC03_signup_dynamic","TestConduitApp","","","test_attach_userdata",""
"passed","Sun Aug 22 18:34:41 GMT 2021","Sun Aug 22 18:34:44 GMT 2021","2391","test_conduit","test_TC12_logout","TestConduitApp","","","test_log_out",""
"passed","Sun Aug 22 18:32:38 GMT 2021","Sun Aug 22 18:32:39 GMT 2021","259","test_conduit","test_TC04_signin","TestConduitApp","","","test_attach_userdata",""
"passed","Sun Aug 22 18:33:18 GMT 2021","Sun Aug 22 18:34:11 GMT 2021","53079","test_conduit","test_TC08_upload_post_from_file","TestConduitApp","","","test_create_new_blogposts_from_file",""
"passed","Sun Aug 22 18:34:34 GMT 2021","Sun Aug 22 18:34:41 GMT 2021","6487","test_conduit","test_TC11_save_article_text_to_file","TestConduitApp","","","test_save_article_text",""
"passed","Sun Aug 22 18:32:39 GMT 2021","Sun Aug 22 18:33:00 GMT 2021","20513","test_conduit","test_TC05_create_new_blogpost","TestConduitApp","","","test_create_new_blogpost",""
"passed","Sun Aug 22 18:34:13 GMT 2021","Sun Aug 22 18:34:20 GMT 2021","6858","test_conduit","test_TC09_modify_user_profile","TestConduitApp","","","test_modify_user_name",""
"passed","Sun Aug 22 18:32:11 GMT 2021","Sun Aug 22 18:32:15 GMT 2021","4059","test_conduit","test_TC01_accept_cookies","TestConduitApp","","","test_accept_cookies",""
"passed","Sun Aug 22 18:32:29 GMT 2021","Sun Aug 22 18:32:37 GMT 2021","8088","test_conduit","test_TC04_signin","TestConduitApp","","","test_sign_in",""
"passed","Sun Aug 22 18:33:10 GMT 2021","Sun Aug 22 18:33:17 GMT 2021","6403","test_conduit","test_TC07_pagination","TestConduitApp","","","test_pagination",""
"passed","Sun Aug 22 18:32:22 GMT 2021","Sun Aug 22 18:32:25 GMT 2021","3474","test_conduit","test_TC03_signup_dynamic","TestConduitApp","","","test_registration_dynamic_userdata",""
