"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 10 18:00:03 GMT 2021","Tue Aug 10 18:00:08 GMT 2021","5316","test_conduit","test_TC7_pagination","TestConduitApp","","","test_pagination",""
"passed","Tue Aug 10 17:59:36 GMT 2021","Tue Aug 10 17:59:38 GMT 2021","2596","test_conduit","test_TC2_signup_wrong_pwd","TestConduitApp","","","test_registration_wrong_pw",""
"passed","Tue Aug 10 17:59:30 GMT 2021","Tue Aug 10 17:59:34 GMT 2021","4081","test_conduit","test_TC1_accept_cookies","TestConduitApp","","","test_accept_cookies",""
"passed","Tue Aug 10 17:59:39 GMT 2021","Tue Aug 10 17:59:42 GMT 2021","2961","test_conduit","test_TC3_signup_dynamic","TestConduitApp","","","test_registration_dynamic_userdata",""
"passed","Tue Aug 10 17:59:44 GMT 2021","Tue Aug 10 17:59:44 GMT 2021","1","test_conduit","test_TC3_signup_dynamic","TestConduitApp","","","test_attach_userdata",""
"broken","Tue Aug 10 17:59:50 GMT 2021","Tue Aug 10 18:00:02 GMT 2021","11575","test_conduit","test_TC5_create_new_blogpost","TestConduitApp","","","test_create_new_blogpost",""
"passed","Tue Aug 10 17:59:44 GMT 2021","Tue Aug 10 17:59:48 GMT 2021","3996","test_conduit","test_TC4_signin","TestConduitApp","","","test_sign_in",""
